Date,LTP
06/13/2022,2365.0
06/14/2022,2359.9
06/15/2022,2304.0
06/16/2022,2318.9
06/19/2022,2285.0
06/20/2022,2263.0
06/21/2022,2321.0
06/22/2022,2288.0
06/23/2022,2225.0
06/26/2022,2427.7
06/27/2022,2542.0
06/28/2022,2497.9
06/29/2022,2535.0
06/30/2022,2589.0
07/03/2022,2664.0
07/04/2022,2670.0
07/05/2022,2611.0
07/06/2022,2595.0
07/07/2022,2586.1
07/11/2022,2429.0
07/12/2022,2447.0
07/13/2022,2509.0
07/14/2022,2532.0
07/17/2022,2547.0
07/18/2022,2610.0
07/19/2022,2612.0
07/20/2022,2638.0
07/21/2022,2624.0
07/24/2022,2645.0
07/25/2022,2684.5
07/26/2022,2648.0
07/27/2022,2660.0
07/28/2022,2827.0
07/31/2022,3012.0
08/01/2022,2994.5
08/02/2022,2985.0
08/03/2022,2992.0
08/04/2022,2952.0
08/07/2022,2925.0
08/08/2022,2905.0
08/09/2022,2879.0
08/10/2022,2254.0
08/11/2022,2192.0
08/14/2022,2107.0
08/15/2022,2120.1
08/16/2022,2115.0
08/17/2022,2110.0
08/18/2022,2114.0
08/21/2022,2110.0
08/22/2022,2108.0
08/23/2022,2110.0
08/24/2022,2117.0
08/25/2022,2104.0
08/28/2022,2037.0
08/29/2022,2008.0
08/30/2022,2012.0
08/31/2022,1999.5
09/01/2022,1992.0
09/04/2022,1983.0
09/05/2022,1977.0
09/06/2022,1947.0
09/07/2022,1916.0
09/08/2022,1914.9
09/11/2022,1898.0
09/12/2022,1890.0
09/13/2022,1922.0
09/14/2022,1941.0
09/15/2022,1902.5
09/18/2022,1873.0
09/20/2022,1804.0
09/21/2022,1808.0
09/22/2022,1808.0
09/25/2022,1792.1
09/27/2022,1806.0
09/28/2022,1830.0
09/29/2022,1848.0
10/09/2022,1897.0
10/10/2022,1895.3
10/11/2022,1874.0
10/12/2022,1875.0
10/13/2022,1872.0
10/16/2022,1831.0
10/17/2022,1812.0
10/19/2022,1808.0
10/20/2022,1812.9
10/23/2022,1830.0
10/31/2022,1835.0
11/01/2022,1877.9
11/02/2022,1875.0
11/03/2022,1876.9
11/06/2022,1914.0
11/07/2022,1923.0
11/08/2022,1925.0
11/09/2022,1880.0
11/10/2022,1849.1
11/13/2022,1833.0
11/14/2022,1856.5
11/15/2022,1860.0
11/16/2022,1867.0
11/17/2022,1885.0
11/22/2022,1886.1
11/23/2022,1877.0
11/24/2022,1870.0
11/27/2022,1890.1
11/28/2022,1892.0
11/29/2022,1888.0
11/30/2022,1880.0
12/01/2022,1889.0
12/04/2022,1923.0
12/05/2022,1900.0
12/06/2022,1882.0
12/07/2022,1878.1
12/11/2022,1855.0
12/12/2022,1855.0
12/13/2022,1859.0
12/14/2022,1855.0
12/15/2022,1844.9
12/18/2022,1838.0
12/19/2022,1845.0
12/20/2022,1847.0
12/21/2022,1836.0
12/22/2022,1835.0
12/26/2022,1889.0
12/27/2022,1965.0
12/28/2022,1959.0
12/29/2022,1972.0
01/01/2023,1980.0
01/02/2023,1990.0
01/03/2023,2000.0
01/04/2023,2150.0
01/05/2023,2250.1
01/08/2023,2229.0
01/09/2023,2225.1
01/10/2023,2179.9
01/12/2023,2125.0
01/17/2023,2142.0
01/18/2023,2150.0
01/19/2023,2130.0
01/23/2023,2132.0
01/24/2023,2110.0
01/25/2023,2123.1
01/26/2023,2137.0
01/29/2023,2102.0
01/30/2023,2061.0
01/31/2023,2018.0
02/01/2023,2008.0
02/02/2023,2000.0
02/05/2023,1992.0
02/06/2023,2004.5
02/07/2023,2100.0
02/08/2023,2107.9
02/09/2023,2125.0
02/12/2023,2077.1
02/14/2023,2062.0
02/15/2023,2040.0
02/16/2023,2015.0
02/20/2023,2000.0
02/22/2023,2028.0
02/23/2023,2010.0
02/26/2023,2035.0
02/27/2023,2025.0
02/28/2023,2033.2
03/01/2023,2041.0
03/02/2023,2017.0
03/05/2023,1982.0
03/07/2023,1998.9
03/09/2023,2035.0
03/12/2023,2019.0
03/13/2023,2015.0
03/14/2023,2034.0
03/15/2023,2011.0
03/16/2023,2015.0
03/19/2023,2026.0
03/20/2023,2065.0
03/22/2023,2078.0
03/23/2023,2048.0
03/26/2023,2029.0
03/27/2023,2028.0
03/28/2023,2057.0
03/29/2023,2070.0
03/30/2023,2058.3
04/02/2023,2029.0
04/03/2023,2015.0
04/04/2023,2012.0
04/05/2023,2028.0
04/06/2023,2020.0
04/09/2023,2007.0
04/10/2023,2006.0
04/11/2023,2021.0
04/12/2023,2086.1
04/13/2023,2089.9
04/16/2023,2065.0
04/17/2023,2042.0
04/18/2023,2015.0
04/19/2023,2035.0
04/20/2023,2020.0
04/23/2023,2011.0
04/24/2023,2006.6
04/25/2023,2037.0
04/26/2023,2005.0
04/27/2023,2015.0
04/30/2023,2005.0
05/02/2023,2005.1
05/03/2023,2023.0
05/04/2023,2028.0
05/07/2023,2010.0
